time,x,y,vx,vy
298.211,250.856,9.032,14.206,20.160
298.479,251.283,8.872,14.255,20.190
298.743,251.711,8.714,14.304,20.220
299.002,252.141,8.558,14.352,20.250
299.257,252.572,8.402,14.400,20.280
299.506,253.005,8.249,14.448,20.310
299.752,253.439,8.097,14.495,20.340
299.992,253.875,7.947,14.541,20.370
300.228,254.312,7.798,14.588,20.400
300.460,254.750,7.651,14.633,20.430
300.687,255.190,7.506,14.678,20.460
300.910,255.631,7.363,14.723,20.490
301.129,256.073,7.222,14.767,20.520
301.344,256.517,7.082,14.811,20.550
301.554,256.962,6.945,14.855,20.580
301.760,257.408,6.810,14.898,20.610
301.963,257.856,6.677,14.940,20.640
302.161,258.304,6.545,14.982,20.670
302.356,258.754,6.417,15.024,20.700
302.546,259.206,6.290,15.065,20.730
302.733,259.658,6.166,15.106,20.760
302.916,260.112,6.044,15.146,20.790
303.096,260.567,5.924,15.186,20.820
303.272,261.023,5.807,15.226,20.850
303.444,261.481,5.692,15.265,20.880
303.613,261.939,5.580,15.304,20.910
303.779,262.399,5.470,15.342,20.940
303.941,262.860,5.363,15.380,20.970
304.101,263.322,5.258,15.417,21.000
304.257,263.785,5.155,15.454,21.030
304.410,264.249,5.055,15.491,21.060
304.560,264.714,4.958,15.527,21.090
304.707,265.181,4.863,15.563,21.120
304.852,265.648,4.770,15.598,21.150
304.994,266.117,4.680,15.633,21.180
305.133,266.586,4.592,15.668,21.210
305.269,267.057,4.507,15.702,21.240
305.403,267.528,4.424,15.735,21.270
305.535,268.001,4.344,15.768,21.300
305.664,268.474,4.266,15.801,21.330
305.791,268.949,4.190,15.833,21.360
305.915,269.424,4.117,15.864,21.390
306.038,269.901,4.046,15.896,21.420
306.158,270.378,3.978,15.926,21.450
306.276,270.856,3.912,15.957,21.480
306.393,271.335,3.848,15.986,21.510
306.507,271.815,3.787,16.015,21.540
306.620,272.296,3.728,16.044,21.570
306.731,272.778,3.672,16.073,21.600
306.840,273.261,3.618,16.100,21.630
306.948,273.744,3.567,16.128,21.660
307.054,274.228,3.517,16.154,21.690
307.159,274.713,3.471,16.181,21.720
307.263,275.199,3.426,16.206,21.750
307.365,275.686,3.384,16.232,21.780
307.466,276.173,3.345,16.256,21.810
307.566,276.661,3.307,16.280,21.840
307.664,277.150,3.272,16.304,21.870
307.762,277.639,3.240,16.327,21.900
307.859,278.129,3.210,16.350,21.930
307.955,278.620,3.182,16.372,21.960
308.050,279.112,3.156,16.393,21.990
308.144,279.604,3.133,16.414,22.020
308.238,280.097,3.112,16.435,22.050
308.331,280.590,3.094,16.455,22.080
308.423,281.084,3.078,16.474,22.110
308.515,281.578,3.064,16.493,22.140
308.607,282.073,3.053,16.511,22.170
308.699,282.569,3.044,16.529,22.200
308.790,283.065,3.037,16.546,22.230
308.881,283.562,3.032,16.562,22.260
308.972,284.059,3.030,16.578,22.290
309.063,284.556,3.030,16.594,22.320
309.154,285.054,3.033,16.608,22.350
309.245,285.553,3.038,16.623,22.380
309.336,286.052,3.045,16.636,22.410
309.427,286.551,3.054,16.649,22.440
309.519,287.051,3.066,16.662,22.470
309.611,287.551,3.080,16.674,22.500
309.704,288.051,3.097,16.685,22.530
309.797,288.552,3.115,16.695,22.560
309.891,289.053,3.136,16.705,22.590
309.985,289.554,3.159,16.715,22.620
310.081,290.056,3.185,16.724,22.650
310.176,290.558,3.213,16.732,22.680
310.273,291.060,3.243,16.739,22.710
310.371,291.562,3.275,16.746,22.740
310.470,292.064,3.310,16.753,22.770
310.570,292.567,3.347,16.758,22.800
310.671,293.070,3.386,16.763,22.830
310.773,293.573,3.427,16.768,22.860
310.876,294.076,3.471,16.771,22.890
310.981,294.579,3.517,16.774,22.920
311.087,295.082,3.565,16.777,22.950
311.195,295.586,3.615,16.779,22.980
311.304,296.089,3.668,16.780,23.010
311.415,296.593,3.723,16.780,23.040
311.528,297.096,3.780,16.780,23.070
311.642,297.599,3.839,16.779,23.100
311.758,298.103,3.901,16.778,23.130
311.876,298.606,3.965,16.775,23.160
311.996,299.109,4.031,16.773,23.190
312.118,299.612,4.099,16.769,23.220
312.242,300.115,4.170,16.765,23.250
312.368,300.618,4.243,16.760,23.280
312.497,301.121,4.318,16.754,23.310
312.627,301.623,4.395,16.748,23.340
312.760,302.126,4.474,16.741,23.370
312.896,302.628,4.556,16.733,23.400
313.034,303.130,4.639,16.725,23.430
313.174,303.631,4.725,16.716,23.460
313.317,304.133,4.814,16.706,23.490
313.463,304.634,4.904,16.695,23.520
313.611,305.134,4.996,16.684,23.550
313.763,305.635,5.091,16.672,23.580
313.917,306.135,5.188,16.659,23.610
314.074,306.634,5.287,16.646,23.640
314.234,307.133,5.388,16.631,23.670
314.397,307.632,5.492,16.616,23.700
314.564,308.130,5.597,16.601,23.730
314.733,308.628,5.705,16.584,23.760
314.906,309.125,5.814,16.567,23.790
315.082,309.622,5.926,16.549,23.820
315.262,310.118,6.039,16.531,23.850
315.444,310.614,6.155,16.511,23.880
315.631,311.109,6.272,16.491,23.910
315.821,311.603,6.391,16.470,23.940
316.014,312.097,6.512,16.448,23.970
316.212,312.590,6.634,16.426,24.000
316.412,313.083,6.758,16.403,24.030
316.617,313.575,6.884,16.379,24.060
316.825,314.066,7.011,16.354,24.090
317.038,314.556,7.140,16.328,24.120
317.254,315.045,7.271,16.302,24.150
317.474,315.534,7.403,16.275,24.180
317.698,316.022,7.536,16.247,24.210
317.926,316.509,7.671,16.218,24.240
318.158,316.995,7.807,16.189,24.270
318.395,317.480,7.944,16.159,24.300
318.635,317.964,8.083,16.128,24.330
318.880,318.448,8.222,16.096,24.360
319.128,318.930,8.363,16.063,24.390
319.381,319.411,8.506,16.029,24.420
319.639,319.892,8.649,15.995,24.450
319.900,320.371,8.793,15.960,24.480
320.166,320.849,8.938,15.924,24.510
320.437,321.327,9.085,15.887,24.540
320.711,321.803,9.232,15.850,24.570
320.991,322.278,9.380,15.811,24.600
321.274,322.751,9.529,15.772,24.630
321.562,323.224,9.679,15.732,24.660
321.855,323.695,9.829,15.691,24.690
322.152,324.165,9.980,15.650,24.720
322.454,324.634,10.132,15.607,24.750
322.760,325.102,10.285,15.564,24.780
323.071,325.568,10.438,15.519,24.810
323.386,326.033,10.592,15.474,24.840
323.706,326.496,10.746,15.428,24.870
324.031,326.959,10.901,15.382,24.900
324.360,327.419,11.056,15.334,24.930
324.694,327.879,11.211,15.286,24.960
325.033,328.336,11.367,15.236,24.990
325.376,328.793,11.523,15.186,25.020
325.724,329.248,11.679,15.135,25.050
326.077,329.701,11.836,15.083,25.080
326.435,330.153,11.993,15.030,25.110
326.797,330.603,12.150,14.976,25.140
327.164,331.051,12.307,14.922,25.170
327.535,331.498,12.464,14.866,25.200
327.911,331.943,12.621,14.810,25.230
328.292,332.387,12.778,14.753,25.260
328.678,332.828,12.935,14.695,25.290
329.068,333.268,13.092,14.636,25.320
329.464,333.706,13.248,14.576,25.350
329.863,334.143,13.405,14.515,25.380
330.268,334.577,13.561,14.453,25.410
330.677,335.010,13.717,14.390,25.440
331.091,335.441,13.873,14.327,25.470
331.509,335.870,14.028,14.263,25.500
331.933,336.296,14.183,14.197,25.530
332.360,336.721,14.338,14.131,25.560
332.793,337.144,14.491,14.064,25.590
333.230,337.565,14.645,13.996,25.620
333.672,337.984,14.798,13.927,25.650
334.118,338.401,14.950,13.857,25.680
334.569,338.815,15.102,13.786,25.710
335.024,339.228,15.253,13.714,25.740
335.484,339.638,15.403,13.641,25.770
335.948,340.046,15.552,13.567,25.800
336.417,340.452,15.701,13.493,25.830
336.890,340.856,15.848,13.417,25.860
337.368,341.257,15.995,13.341,25.890
337.850,341.656,16.141,13.263,25.920
338.336,342.053,16.286,13.185,25.950
338.827,342.447,16.430,13.105,25.980
339.322,342.839,16.572,13.025,26.010
339.821,343.229,16.714,12.943,26.040
340.325,343.616,16.855,12.861,26.070
340.832,344.001,16.994,12.778,26.100
341.344,344.383,17.132,12.694,26.130
341.860,344.762,17.269,12.608,26.160
342.380,345.139,17.404,12.522,26.190
342.905,345.513,17.538,12.435,26.220
343.433,345.885,17.671,12.347,26.250
343.965,346.254,17.802,12.258,26.280
344.501,346.621,17.932,12.168,26.310
345.041,346.984,18.060,12.077,26.340
345.584,347.345,18.187,11.984,26.370
346.132,347.703,18.312,11.891,26.400
346.683,348.059,18.435,11.797,26.430
347.238,348.411,18.557,11.702,26.460
347.797,348.761,18.677,11.606,26.490
348.359,349.108,18.795,11.509,26.520
348.924,349.451,18.911,11.411,26.550
349.493,349.792,19.026,11.311,26.580
350.066,350.130,19.138,11.211,26.610
350.642,350.465,19.249,11.110,26.640
351.221,350.797,19.358,11.008,26.670
351.803,351.125,19.465,10.905,26.700
352.389,351.451,19.569,10.800,26.730
352.977,351.773,19.672,10.695,26.760
353.569,352.093,19.773,10.589,26.790
354.164,352.409,19.873,10.482,26.820
354.761,352.721,19.970,10.374,26.850
355.362,353.031,20.065,10.265,26.880
355.965,353.337,20.159,10.155,26.910
356.571,353.640,20.250,10.044,26.940
357.180,353.940,20.340,9.932,26.970
357.792,354.236,20.427,9.819,27.000
358.406,354.529,20.513,9.706,27.030
359.022,354.819,20.597,9.591,27.060
359.641,355.105,20.679,9.476,27.090
360.263,355.387,20.760,9.359,27.120
360.887,355.666,20.838,9.242,27.150
361.513,355.942,20.915,9.124,27.180
362.142,356.214,20.989,9.005,27.210
362.773,356.482,21.062,8.885,27.240
363.406,356.747,21.133,8.765,27.270
364.041,357.008,21.202,8.643,27.300
364.678,357.265,21.269,8.521,27.330
365.317,357.519,21.335,8.398,27.360
365.958,357.769,21.399,8.274,27.390
366.601,358.016,21.460,8.150,27.420
367.245,358.258,21.520,8.024,27.450
367.892,358.497,21.578,7.898,27.480
368.540,358.732,21.635,7.771,27.510
369.190,358.963,21.689,7.643,27.540
369.841,359.191,21.742,7.515,27.570
370.494,359.414,21.793,7.385,27.600
371.149,359.634,21.842,7.255,27.630
371.805,359.849,21.889,7.125,27.660
372.462,360.061,21.935,6.993,27.690
373.121,360.269,21.978,6.861,27.720
373.781,360.473,22.020,6.728,27.750
374.442,360.673,22.060,6.595,27.780
375.105,360.869,22.099,6.461,27.810
375.768,361.060,22.135,6.326,27.840
376.433,361.248,22.170,6.190,27.870
377.098,361.432,22.203,6.054,27.900
377.765,361.611,22.234,5.917,27.930
378.432,361.787,22.264,5.780,27.960
379.101,361.958,22.292,5.642,27.990
379.770,362.125,22.318,5.503,28.020
380.440,362.288,22.342,5.363,28.050
381.110,362.447,22.365,5.224,28.080
381.782,362.602,22.385,5.083,28.110
382.453,362.752,22.405,4.942,28.140
383.126,362.898,22.422,4.800,28.170
383.799,363.040,22.438,4.658,28.200
384.472,363.178,22.451,4.515,28.230
385.146,363.311,22.464,4.372,28.260
385.820,363.440,22.474,4.228,28.290
386.494,363.565,22.483,4.083,28.320
387.169,363.685,22.490,3.938,28.350
387.844,363.801,22.495,3.793,28.380
388.519,363.912,22.499,3.647,28.410
389.194,364.020,22.501,3.500,28.440
389.869,364.122,22.501,3.353,28.470
390.544,364.221,22.500,3.205,28.500
391.219,364.315,22.497,3.057,28.530
391.893,364.404,22.492,2.909,28.560
392.568,364.489,22.486,2.760,28.590
393.242,364.570,22.477,2.611,28.620
393.917,364.646,22.468,2.461,28.650
394.591,364.717,22.456,2.311,28.680
395.264,364.785,22.443,2.160,28.710
395.937,364.847,22.428,2.009,28.740
396.610,364.905,22.412,1.857,28.770
397.282,364.959,22.394,1.705,28.800
397.953,365.007,22.374,1.553,28.830
398.624,365.052,22.353,1.400,28.860
399.295,365.091,22.330,1.247,28.890
399.964,365.127,22.306,1.094,28.920
400.633,365.157,22.279,0.940,28.950
401.301,365.183,22.252,0.786,28.980
401.968,365.204,22.222,0.632,29.010
402.634,365.221,22.191,0.477,29.040
403.299,365.233,22.159,0.322,29.070
403.964,365.240,22.124,0.166,29.100
404.627,365.243,22.089,0.011,29.130
405.289,365.241,22.051,-0.145,29.160
405.950,365.234,22.012,-0.302,29.190
406.610,365.223,21.971,-0.458,29.220
407.268,365.207,21.929,-0.615,29.250
407.925,365.186,21.885,-0.772,29.280
408.581,365.160,21.840,-0.929,29.310
409.236,365.130,21.793,-1.087,29.340
409.889,365.095,21.745,-1.245,29.370
410.540,365.055,21.695,-1.403,29.400
411.191,365.011,21.643,-1.561,29.430
411.839,364.962,21.590,-1.720,29.460
412.486,364.908,21.535,-1.878,29.490
413.131,364.849,21.479,-2.037,29.520
413.775,364.785,21.421,-2.196,29.550
414.416,364.717,21.362,-2.356,29.580
415.056,364.644,21.301,-2.515,29.610
415.694,364.566,21.238,-2.675,29.640
416.331,364.484,21.175,-2.834,29.670
416.965,364.396,21.109,-2.994,29.700
417.597,364.304,21.042,-3.154,29.730
418.227,364.207,20.974,-3.314,29.760
418.856,364.105,20.904,-3.474,29.790
419.482,363.998,20.832,-3.635,29.820
420.105,363.887,20.759,-3.795,29.850
420.727,363.771,20.685,-3.956,29.880
421.347,363.650,20.609,-4.116,29.910
421.964,363.524,20.531,-4.277,29.940
422.578,363.393,20.452,-4.438,29.970
423.191,363.258,20.372,-4.598,30.000
423.801,363.117,20.290,-4.759,30.030
424.408,362.972,20.206,-4.920,30.060
425.013,362.822,20.121,-5.081,30.090
425.615,362.667,20.035,-5.242,30.120
426.215,362.507,19.947,-5.403,30.150
426.812,362.343,19.858,-5.564,30.180
427.407,362.174,19.767,-5.725,30.210
427.998,361.999,19.675,-5.886,30.240
428.587,361.820,19.581,-6.047,30.270
429.173,361.637,19.486,-6.207,30.300
429.756,361.448,19.390,-6.368,30.330
430.336,361.255,19.292,-6.529,30.360
430.914,361.056,19.192,-6.690,30.390
431.488,360.853,19.092,-6.850,30.420
432.059,360.645,18.989,-7.011,30.450
432.627,360.433,18.886,-7.171,30.480
433.192,360.215,18.781,-7.332,30.510
433.754,359.993,18.674,-7.492,30.540
434.313,359.765,18.566,-7.652,30.570
434.868,359.533,18.457,-7.812,30.600
435.420,359.297,18.346,-7.972,30.630
435.969,359.055,18.234,-8.132,30.660
436.514,358.809,18.121,-8.292,30.690
437.056,358.558,18.006,-8.451,30.720
437.594,358.302,17.890,-8.610,30.750
438.129,358.041,17.772,-8.770,30.780
438.661,357.776,17.653,-8.929,30.810
439.189,357.505,17.533,-9.087,30.840
439.713,357.230,17.411,-9.246,30.870
440.233,356.951,17.288,-9.404,30.900
440.750,356.666,17.164,-9.563,30.930
441.263,356.377,17.038,-9.721,30.960
441.772,356.083,16.911,-9.878,30.990
442.278,355.784,16.782,-10.036,31.020
442.779,355.481,16.652,-10.193,31.050
443.277,355.173,16.521,-10.350,31.080
443.770,354.860,16.389,-10.507,31.110
444.260,354.542,16.255,-10.663,31.140
444.746,354.220,16.120,-10.819,31.170
445.227,353.893,15.983,-10.975,31.200
445.705,353.561,15.845,-11.131,31.230
446.178,353.225,15.706,-11.286,31.260
446.647,352.884,15.566,-11.441,31.290
447.112,352.539,15.424,-11.596,31.320
447.573,352.188,15.281,-11.750,31.350
448.029,351.834,15.137,-11.904,31.380
448.481,351.474,14.991,-12.058,31.410
448.928,351.110,14.844,-12.211,31.440
449.371,350.742,14.696,-12.364,31.470
449.810,350.368,14.547,-12.516,31.500
450.244,349.991,14.396,-12.669,31.530
450.674,349.608,14.244,-12.820,31.560
451.099,349.221,14.091,-12.972,31.590
451.519,348.830,13.936,-13.123,31.620
451.935,348.434,13.781,-13.273,31.650
452.346,348.034,13.624,-13.423,31.680
452.752,347.629,13.466,-13.573,31.710
453.154,347.219,13.307,-13.722,31.740
453.551,346.805,13.147,-13.871,31.770
453.943,346.387,12.986,-14.020,31.800
454.330,345.964,12.824,-14.168,31.830
454.712,345.537,12.661,-14.315,31.860
455.090,345.105,12.496,-14.463,31.890
455.462,344.669,12.331,-14.609,31.920
455.829,344.229,12.166,-14.756,31.950
456.192,343.784,11.999,-14.901,31.980
456.549,343.335,11.831,-15.047,32.010
456.902,342.881,11.663,-15.192,32.040
457.249,342.423,11.494,-15.336,32.070
457.591,341.961,11.324,-15.480,32.100
457.929,341.494,11.153,-15.624,32.130
458.261,341.023,10.981,-15.767,32.160
458.587,340.548,10.809,-15.910,32.190
458.909,340.069,10.637,-16.052,32.220
459.226,339.585,10.463,-16.194,32.250
459.537,339.097,10.289,-16.335,32.280
459.843,338.605,10.115,-16.476,32.310
460.144,338.109,9.940,-16.616,32.340
460.439,337.608,9.764,-16.756,32.370
460.730,337.103,9.588,-16.895,32.400
461.015,336.594,9.412,-17.034,32.430
461.294,336.081,9.235,-17.172,32.460
461.569,335.564,9.057,-17.310,32.490
461.838,335.043,8.880,-17.447,32.520
462.101,334.517,8.702,-17.584,32.550
462.360,333.988,8.523,-17.720,32.580
462.613,333.454,8.345,-17.855,32.610
462.861,332.916,8.166,-17.991,32.640
463.103,332.375,7.987,-18.125,32.670
463.340,331.829,7.808,-18.259,32.700
463.571,331.279,7.628,-18.393,32.730
463.797,330.725,7.449,-18.526,32.760
464.018,330.168,7.269,-18.658,32.790
464.234,329.606,7.089,-18.790,32.820
464.444,329.040,6.909,-18.922,32.850
464.648,328.470,6.729,-19.052,32.880
464.847,327.897,6.550,-19.183,32.910
465.041,327.320,6.370,-19.312,32.940
465.229,326.738,6.190,-19.441,32.970
465.412,326.153,6.010,-19.570,33.000
465.590,325.564,5.831,-19.698,33.030
465.762,324.971,5.651,-19.825,33.060
465.929,324.375,5.472,-19.952,33.090
466.091,323.774,5.293,-20.078,33.120
466.247,323.170,5.114,-20.204,33.150
466.397,322.562,4.935,-20.329,33.180
466.543,321.950,4.757,-20.453,33.210
466.683,321.335,4.579,-20.577,33.240
466.818,320.715,4.401,-20.701,33.270
466.947,320.093,4.224,-20.823,33.300
467.071,319.466,4.047,-20.945,33.330
467.190,318.836,3.871,-21.067,33.360
467.303,318.202,3.695,-21.187,33.390
467.411,317.565,3.519,-21.308,33.420
467.514,316.924,3.344,-21.427,33.450
467.612,316.279,3.170,-21.546,33.480
467.705,315.631,2.996,-21.664,33.510
467.792,314.979,2.822,-21.782,33.540
467.874,314.324,2.649,-21.899,33.570
467.951,313.665,2.477,-22.015,33.600
468.023,313.003,2.306,-22.131,33.630
468.089,312.337,2.135,-22.246,33.660
468.151,311.668,1.965,-22.360,33.690
468.207,310.996,1.796,-22.474,33.720
468.259,310.320,1.628,-22.587,33.750
468.305,309.641,1.460,-22.700,33.780
468.346,308.958,1.293,-22.811,33.810
468.382,308.272,1.127,-22.922,33.840
468.414,307.583,0.962,-23.033,33.870
468.440,306.890,0.798,-23.142,33.900
468.462,306.194,0.635,-23.251,33.930
468.478,305.495,0.473,-23.360,33.960
468.490,304.792,0.312,-23.467,33.990
468.497,304.087,0.152,-23.574,34.020
468.499,303.378,-0.007,-23.680,34.050
468.497,302.666,-0.165,-23.786,34.080
468.489,301.951,-0.322,-23.891,34.110
468.477,301.233,-0.478,-23.995,34.140
468.461,300.511,-0.632,-24.098,34.170
468.439,299.787,-0.785,-24.201,34.200
468.414,299.059,-0.937,-24.303,34.230
468.383,298.329,-1.088,-24.404,34.260
468.348,297.595,-1.237,-24.505,34.290
468.309,296.858,-1.386,-24.604,34.320
468.265,296.119,-1.532,-24.703,34.350
468.217,295.376,-1.678,-24.802,34.380
468.165,294.631,-1.822,-24.899,34.410
468.108,293.882,-1.964,-24.996,34.440
468.047,293.131,-2.105,-25.092,34.470
467.981,292.377,-2.245,-25.187,34.500
467.912,291.620,-2.383,-25.282,34.530
467.838,290.860,-2.519,-25.375,34.560
467.761,290.097,-2.654,-25.468,34.590
467.679,289.332,-2.788,-25.560,34.620
467.594,288.563,-2.919,-25.652,34.650
467.504,287.793,-3.050,-25.743,34.680
467.411,287.019,-3.178,-25.832,34.710
467.313,286.243,-3.305,-25.921,34.740
467.212,285.464,-3.429,-26.010,34.770
467.108,284.682,-3.553,-26.097,34.800
466.999,283.898,-3.674,-26.184,34.830
466.887,283.111,-3.793,-26.270,34.860
466.772,282.322,-3.911,-26.355,34.890
466.653,281.530,-4.027,-26.439,34.920
466.530,280.735,-4.141,-26.523,34.950
466.404,279.938,-4.252,-26.605,34.980
466.275,279.139,-4.362,-26.687,35.010
466.142,278.337,-4.470,-26.768,35.040
466.007,277.533,-4.576,-26.848,35.070
465.868,276.726,-4.680,-26.927,35.100
465.726,275.917,-4.782,-27.006,35.130
465.581,275.106,-4.882,-27.084,35.160
465.433,274.292,-4.979,-27.160,35.190
465.282,273.476,-5.074,-27.236,35.220
465.129,272.658,-5.168,-27.311,35.250
464.972,271.838,-5.258,-27.386,35.280
464.813,271.015,-5.347,-27.459,35.310
464.651,270.190,-5.434,-27.532,35.340
464.487,269.363,-5.518,-27.603,35.370
464.320,268.534,-5.599,-27.674,35.400
464.151,267.703,-5.679,-27.744,35.430
463.980,266.869,-5.756,-27.813,35.460
463.806,266.034,-5.830,-27.881,35.490
463.630,265.196,-5.902,-27.949,35.520
463.452,264.357,-5.972,-28.015,35.550
463.272,263.516,-6.039,-28.081,35.580
463.089,262.672,-6.104,-28.145,35.610
462.905,261.827,-6.166,-28.209,35.640
462.720,260.980,-6.225,-28.272,35.670
462.532,260.131,-6.282,-28.334,35.700
462.343,259.280,-6.336,-28.395,35.730
462.152,258.427,-6.388,-28.455,35.760
461.959,257.572,-6.437,-28.514,35.790
461.766,256.716,-6.483,-28.572,35.820
461.570,255.858,-6.526,-28.630,35.850
461.374,254.998,-6.567,-28.686,35.880
461.176,254.137,-6.605,-28.741,35.910
460.978,253.274,-6.639,-28.796,35.940
460.778,252.409,-6.672,-28.850,35.970
460.578,251.543,-6.701,-28.902,36.000
460.376,250.675,-6.727,-28.954,36.030
460.174,249.806,-6.750,-29.005,36.060
459.971,248.935,-6.770,-29.054,36.090
459.768,248.062,-6.788,-29.103,36.120
459.564,247.189,-6.802,-29.151,36.150
459.360,246.313,-6.813,-29.198,36.180
459.155,245.437,-6.821,-29.244,36.210
458.950,244.559,-6.826,-29.289,36.240
458.746,243.679,-6.828,-29.333,36.270
458.541,242.799,-6.826,-29.376,36.300
458.336,241.917,-6.822,-29.418,36.330
458.132,241.034,-6.814,-29.459,36.360
457.927,240.149,-6.803,-29.499,36.390
457.723,239.264,-6.788,-29.538,36.420
457.520,238.377,-6.771,-29.576,36.450
457.317,237.489,-6.749,-29.613,36.480
457.115,236.600,-6.725,-29.649,36.510
456.914,235.710,-6.697,-29.684,36.540
456.713,234.819,-6.666,-29.718,36.570
456.514,233.927,-6.631,-29.751,36.600
456.315,233.034,-6.593,-29.783,36.630
456.118,232.140,-6.552,-29.814,36.660
455.922,231.245,-6.508,-29.844,36.690
455.728,230.349,-6.460,-29.873,36.720
455.535,229.453,-6.409,-29.901,36.750
455.343,228.555,-6.355,-29.929,36.780
455.154,227.657,-6.298,-29.955,36.810
454.965,226.758,-6.237,-29.980,36.840
454.779,225.858,-6.174,-30.004,36.870
454.595,224.958,-6.107,-30.027,36.900
454.413,224.057,-6.038,-30.049,36.930
454.233,223.155,-5.966,-30.070,36.960
454.055,222.252,-5.890,-30.090,36.990
453.879,221.349,-5.812,-30.110,37.020
453.706,220.446,-5.731,-30.128,37.050
453.536,219.542,-5.647,-30.145,37.080
453.368,218.637,-5.560,-30.162,37.110
453.202,217.732,-5.471,-30.177,37.140
453.039,216.827,-5.379,-30.192,37.170
452.879,215.921,-5.284,-30.205,37.200
452.722,215.014,-5.186,-30.218,37.230
452.568,214.108,-5.086,-30.229,37.260
452.417,213.201,-4.983,-30.240,37.290
452.269,212.293,-4.878,-30.250,37.320
452.125,211.386,-4.770,-30.259,37.350
451.983,210.478,-4.659,-30.267,37.380
451.845,209.570,-4.546,-30.274,37.410
451.710,208.661,-4.431,-30.280,37.440
451.579,207.753,-4.313,-30.285,37.470
451.452,206.844,-4.193,-30.289,37.500
451.328,205.935,-4.071,-30.293,37.530
451.207,205.027,-3.946,-30.295,37.560
451.091,204.118,-3.819,-30.297,37.590
450.978,203.209,-3.690,-30.297,37.620
450.869,202.300,-3.558,-30.297,37.650
450.765,201.391,-3.425,-30.296,37.680
450.664,200.482,-3.289,-30.294,37.710
450.567,199.573,-3.151,-30.291,37.740
450.475,198.665,-3.011,-30.287,37.770
450.387,197.756,-2.869,-30.283,37.800
450.303,196.848,-2.725,-30.277,37.830
450.223,195.940,-2.579,-30.271,37.860
450.148,195.032,-2.431,-30.263,37.890
450.077,194.124,-2.282,-30.255,37.920
450.011,193.216,-2.130,-30.246,37.950
449.950,192.309,-1.976,-30.236,37.980
449.893,191.402,-1.821,-30.225,38.010
449.840,190.495,-1.664,-30.214,38.040
449.793,189.589,-1.505,-30.201,38.070
449.750,188.683,-1.345,-30.188,38.100
449.712,187.778,-1.183,-30.174,38.130
449.679,186.873,-1.019,-30.159,38.160
449.651,185.968,-0.853,-30.143,38.190
449.628,185.064,-0.686,-30.126,38.220
449.610,184.161,-0.518,-30.109,38.250
449.597,183.258,-0.348,-30.090,38.280
449.589,182.355,-0.176,-30.071,38.310
449.586,181.454,-0.003,-30.051,38.340
449.589,180.552,0.171,-30.030,38.370
449.597,179.652,0.347,-30.009,38.400
449.610,178.752,0.524,-29.986,38.430
449.628,177.853,0.702,-29.963,38.460
449.652,176.954,0.882,-29.939,38.490
449.681,176.056,1.063,-29.914,38.520
449.716,175.159,1.245,-29.888,38.550
449.756,174.263,1.428,-29.862,38.580
449.801,173.368,1.613,-29.835,38.610
449.853,172.473,1.798,-29.807,38.640
449.909,171.579,1.985,-29.778,38.670
449.972,170.686,2.173,-29.748,38.700
450.040,169.794,2.361,-29.718,38.730
450.113,168.903,2.551,-29.686,38.760
450.193,168.013,2.742,-29.654,38.790
450.278,167.124,2.933,-29.622,38.820
450.369,166.236,3.126,-29.588,38.850
450.465,165.349,3.319,-29.554,38.880
450.568,164.463,3.513,-29.519,38.910
450.676,163.578,3.708,-29.483,38.940
450.790,162.694,3.903,-29.446,38.970
450.910,161.811,4.100,-29.409,39.000
451.036,160.929,4.296,-29.371,39.030
451.168,160.049,4.494,-29.332,39.060
451.306,159.169,4.692,-29.293,39.090
451.450,158.291,4.891,-29.252,39.120
451.599,157.414,5.090,-29.211,39.150
451.755,156.538,5.290,-29.169,39.180
451.917,155.664,5.491,-29.127,39.210
452.085,154.791,5.691,-29.083,39.240
452.258,153.919,5.893,-29.039,39.270
452.438,153.048,6.094,-28.995,39.300
452.624,152.179,6.296,-28.949,39.330
452.816,151.311,6.498,-28.903,39.360
453.014,150.445,6.701,-28.856,39.390
453.218,149.580,6.904,-28.809,39.420
453.428,148.717,7.106,-28.760,39.450
453.644,147.854,7.310,-28.711,39.480
453.867,146.994,7.513,-28.662,39.510
454.095,146.135,7.716,-28.611,39.540
454.330,145.277,7.920,-28.560,39.570
454.570,144.421,8.123,-28.508,39.600
454.817,143.567,8.327,-28.456,39.630
455.070,142.714,8.530,-28.403,39.660
455.329,141.863,8.734,-28.349,39.690
455.594,141.013,8.937,-28.294,39.720
455.865,140.165,9.141,-28.239,39.750
456.142,139.319,9.344,-28.183,39.780
456.426,138.474,9.547,-28.127,39.810
456.715,137.631,9.749,-28.070,39.840
457.011,136.790,9.952,-28.012,39.870
457.312,135.950,10.154,-27.953,39.900
457.620,135.112,10.356,-27.894,39.930
457.934,134.277,10.558,-27.834,39.960
458.253,133.442,10.759,-27.774,39.990
458.579,132.610,10.959,-27.712,40.020
458.911,131.780,11.160,-27.651,40.050
459.249,130.951,11.360,-27.588,40.080
459.593,130.124,11.559,-27.525,40.110
459.942,129.300,11.758,-27.461,40.140
460.298,128.477,11.956,-27.397,40.170
460.660,127.656,12.153,-27.332,40.200
461.027,126.837,12.350,-27.267,40.230
461.401,126.020,12.546,-27.200,40.260
461.780,125.205,12.742,-27.133,40.290
462.165,124.392,12.937,-27.066,40.320
