x,y,vx,vy,time
518.347,90.020,15.923,-17.301,25.880
518.506,89.847,15.892,-17.285,25.890
518.665,89.674,15.860,-17.269,25.900
518.823,89.501,15.829,-17.252,25.910
518.981,89.329,15.797,-17.236,25.920
519.139,89.157,15.766,-17.220,25.930
519.296,88.984,15.734,-17.203,25.940
519.454,88.812,15.702,-17.186,25.950
519.611,88.641,15.671,-17.169,25.960
519.767,88.469,15.639,-17.152,25.970
519.923,88.298,15.607,-17.135,25.980
520.079,88.126,15.575,-17.118,25.990
520.235,87.955,15.543,-17.100,26.000
520.390,87.784,15.511,-17.083,26.010
520.545,87.614,15.479,-17.065,26.020
520.700,87.443,15.446,-17.047,26.030
520.854,87.273,15.414,-17.029,26.040
521.008,87.102,15.382,-17.011,26.050
521.162,86.932,15.349,-16.992,26.060
521.315,86.763,15.317,-16.974,26.070
521.468,86.593,15.284,-16.955,26.080
521.621,86.424,15.251,-16.936,26.090
521.773,86.254,15.219,-16.917,26.100
521.925,86.085,15.186,-16.898,26.110
522.077,85.916,15.153,-16.879,26.120
522.228,85.748,15.120,-16.860,26.130
522.379,85.579,15.087,-16.840,26.140
522.530,85.411,15.054,-16.820,26.150
522.680,85.243,15.021,-16.800,26.160
522.830,85.075,14.988,-16.780,26.170
522.980,84.907,14.954,-16.760,26.180
523.129,84.740,14.921,-16.740,26.190
523.278,84.572,14.888,-16.719,26.200
523.427,84.405,14.854,-16.699,26.210
523.575,84.238,14.820,-16.678,26.220
523.723,84.072,14.787,-16.657,26.230
523.871,83.905,14.753,-16.636,26.240
524.018,83.739,14.719,-16.615,26.250
524.166,83.573,14.685,-16.594,26.260
524.312,83.407,14.652,-16.572,26.270
524.459,83.241,14.618,-16.550,26.280
524.605,83.076,14.583,-16.528,26.290
524.750,82.911,14.549,-16.507,26.300
524.896,82.746,14.515,-16.484,26.310
525.041,82.581,14.481,-16.462,26.320
525.185,82.417,14.447,-16.440,26.330
525.329,82.252,14.412,-16.417,26.340
525.473,82.088,14.378,-16.394,26.350
525.617,81.925,14.343,-16.371,26.360
525.760,81.761,14.308,-16.348,26.370
525.903,81.598,14.274,-16.325,26.380
526.046,81.434,14.239,-16.302,26.390
526.188,81.272,14.204,-16.278,26.400
526.330,81.109,14.169,-16.254,26.410
526.471,80.946,14.134,-16.231,26.420
526.613,80.784,14.099,-16.207,26.430
526.753,80.622,14.064,-16.182,26.440
526.894,80.461,14.029,-16.158,26.450
527.034,80.299,13.994,-16.134,26.460
527.174,80.138,13.958,-16.109,26.470
527.313,79.977,13.923,-16.084,26.480
527.452,79.816,13.888,-16.059,26.490
527.591,79.656,13.852,-16.034,26.500
527.729,79.496,13.816,-16.009,26.510
527.867,79.336,13.781,-15.983,26.520
528.005,79.176,13.745,-15.958,26.530
528.142,79.016,13.709,-15.932,26.540
528.279,78.857,13.673,-15.906,26.550
528.416,78.698,13.637,-15.880,26.560
528.552,78.540,13.601,-15.854,26.570
528.688,78.381,13.565,-15.827,26.580
528.823,78.223,13.529,-15.801,26.590
528.958,78.065,13.493,-15.774,26.600
529.093,77.908,13.457,-15.747,26.610
529.227,77.750,13.420,-15.720,26.620
529.361,77.593,13.384,-15.693,26.630
529.495,77.436,13.347,-15.666,26.640
529.628,77.280,13.311,-15.638,26.650
529.761,77.124,13.274,-15.610,26.660
529.894,76.968,13.237,-15.582,26.670
530.026,76.812,13.201,-15.554,26.680
530.158,76.657,13.164,-15.526,26.690
530.289,76.502,13.127,-15.498,26.700
530.420,76.347,13.090,-15.469,26.710
530.551,76.192,13.053,-15.441,26.720
530.681,76.038,13.016,-15.412,26.730
530.811,75.884,12.978,-15.383,26.740
530.941,75.730,12.941,-15.353,26.750
531.070,75.577,12.904,-15.324,26.760
531.199,75.424,12.866,-15.295,26.770
531.327,75.271,12.829,-15.265,26.780
531.456,75.118,12.791,-15.235,26.790
531.583,74.966,12.754,-15.205,26.800
531.711,74.814,12.716,-15.175,26.810
531.838,74.663,12.678,-15.144,26.820
531.964,74.511,12.640,-15.114,26.830
532.090,74.360,12.603,-15.083,26.840
532.216,74.210,12.565,-15.052,26.850
532.342,74.059,12.527,-15.021,26.860
532.467,73.909,12.488,-14.990,26.870
532.591,73.760,12.450,-14.959,26.880
532.716,73.610,12.412,-14.927,26.890
532.840,73.461,12.374,-14.895,26.900
532.963,73.312,12.335,-14.864,26.910
533.086,73.164,12.297,-14.832,26.920
533.209,73.016,12.258,-14.799,26.930
533.332,72.868,12.220,-14.767,26.940
533.454,72.720,12.181,-14.734,26.950
533.575,72.573,12.142,-14.702,26.960
533.696,72.426,12.103,-14.669,26.970
533.817,72.280,12.065,-14.636,26.980
533.938,72.134,12.026,-14.602,26.990
534.058,71.988,11.987,-14.569,27.000
534.177,71.842,11.947,-14.535,27.010
534.297,71.697,11.908,-14.501,27.020
534.416,71.552,11.869,-14.468,27.030
534.534,71.408,11.830,-14.433,27.040
534.652,71.263,11.790,-14.399,27.050
534.770,71.120,11.751,-14.365,27.060
534.887,70.976,11.711,-14.330,27.070
535.004,70.833,11.672,-14.295,27.080
535.121,70.690,11.632,-14.260,27.090
535.237,70.548,11.593,-14.225,27.100
535.352,70.406,11.553,-14.190,27.110
535.468,70.264,11.513,-14.154,27.120
535.583,70.123,11.473,-14.118,27.130
535.697,69.982,11.433,-14.082,27.140
535.811,69.841,11.393,-14.046,27.150
535.925,69.701,11.353,-14.010,27.160
536.038,69.561,11.313,-13.974,27.170
536.151,69.421,11.272,-13.937,27.180
536.264,69.282,11.232,-13.900,27.190
536.376,69.143,11.191,-13.863,27.200
536.488,69.005,11.151,-13.826,27.210
536.599,68.867,11.110,-13.789,27.220
536.710,68.729,11.070,-13.751,27.230
536.820,68.592,11.029,-13.714,27.240
536.931,68.455,10.988,-13.676,27.250
537.040,68.318,10.948,-13.638,27.260
537.149,68.182,10.907,-13.600,27.270
537.258,68.046,10.866,-13.561,27.280
537.367,67.911,10.825,-13.523,27.290
537.475,67.776,10.783,-13.484,27.300
537.582,67.641,10.742,-13.445,27.310
537.690,67.507,10.701,-13.406,27.320
537.796,67.373,10.660,-13.367,27.330
537.903,67.240,10.618,-13.327,27.340
538.009,67.106,10.577,-13.287,27.350
538.114,66.974,10.535,-13.248,27.360
538.220,66.842,10.494,-13.208,27.370
538.324,66.710,10.452,-13.167,27.380
538.429,66.578,10.410,-13.127,27.390
538.532,66.447,10.368,-13.086,27.400
538.636,66.316,10.327,-13.046,27.410
538.739,66.186,10.285,-13.005,27.420
538.842,66.056,10.243,-12.964,27.430
538.944,65.927,10.200,-12.922,27.440
539.046,65.798,10.158,-12.881,27.450
539.147,65.669,10.116,-12.839,27.460
539.248,65.541,10.074,-12.797,27.470
539.349,65.413,10.031,-12.755,27.480
539.449,65.286,9.989,-12.713,27.490
539.548,65.159,9.946,-12.670,27.500
539.648,65.033,9.904,-12.628,27.510
539.746,64.907,9.861,-12.585,27.520
539.845,64.781,9.819,-12.542,27.530
539.943,64.656,9.776,-12.499,27.540
540.040,64.531,9.733,-12.455,27.550
540.137,64.407,9.690,-12.412,27.560
540.234,64.283,9.647,-12.368,27.570
540.330,64.159,9.604,-12.324,27.580
540.426,64.036,9.561,-12.280,27.590
540.522,63.914,9.517,-12.236,27.600
540.616,63.792,9.474,-12.191,27.610
540.711,63.670,9.431,-12.147,27.620
540.805,63.549,9.387,-12.102,27.630
540.899,63.428,9.344,-12.057,27.640
540.992,63.307,9.300,-12.011,27.650
541.085,63.188,9.257,-11.966,27.660
541.177,63.068,9.213,-11.920,27.670
541.269,62.949,9.169,-11.874,27.680
541.361,62.831,9.125,-11.828,27.690
541.452,62.713,9.082,-11.782,27.700
541.542,62.595,9.038,-11.736,27.710
541.632,62.478,8.993,-11.689,27.720
541.722,62.361,8.949,-11.642,27.730
541.811,62.245,8.905,-11.595,27.740
541.900,62.129,8.861,-11.548,27.750
541.989,62.014,8.817,-11.501,27.760
542.076,61.899,8.772,-11.453,27.770
542.164,61.785,8.728,-11.405,27.780
542.251,61.671,8.683,-11.357,27.790
542.338,61.558,8.639,-11.309,27.800
542.424,61.445,8.594,-11.261,27.810
542.509,61.333,8.549,-11.212,27.820
542.595,61.221,8.504,-11.163,27.830
542.680,61.109,8.459,-11.115,27.840
542.764,60.999,8.414,-11.065,27.850
542.848,60.888,8.369,-11.016,27.860
542.931,60.778,8.324,-10.966,27.870
543.014,60.669,8.279,-10.917,27.880
543.097,60.560,8.234,-10.867,27.890
543.179,60.451,8.189,-10.817,27.900
543.261,60.344,8.143,-10.766,27.910
543.342,60.236,8.098,-10.716,27.920
543.423,60.129,8.052,-10.665,27.930
543.503,60.023,8.007,-10.614,27.940
543.583,59.917,7.961,-10.563,27.950
543.662,59.812,7.915,-10.512,27.960
543.741,59.707,7.870,-10.460,27.970
543.820,59.602,7.824,-10.408,27.980
543.898,59.499,7.778,-10.357,27.990
543.975,59.395,7.732,-10.304,28.000
544.052,59.292,7.686,-10.252,28.010
544.129,59.190,7.639,-10.200,28.020
544.205,59.088,7.593,-10.147,28.030
544.281,58.987,7.547,-10.094,28.040
544.356,58.887,7.501,-10.041,28.050
544.431,58.786,7.454,-9.987,28.060
544.505,58.687,7.408,-9.934,28.070
544.579,58.588,7.361,-9.880,28.080
544.652,58.489,7.315,-9.826,28.090
544.725,58.391,7.268,-9.772,28.100
544.798,58.294,7.221,-9.718,28.110
544.870,58.197,7.174,-9.663,28.120
544.941,58.100,7.127,-9.609,28.130
545.012,58.005,7.080,-9.554,28.140
545.083,57.909,7.033,-9.498,28.150
545.153,57.815,6.986,-9.443,28.160
545.222,57.721,6.939,-9.387,28.170
545.292,57.627,6.892,-9.332,28.180
545.360,57.534,6.844,-9.276,28.190
545.428,57.441,6.797,-9.220,28.200
545.496,57.350,6.749,-9.163,28.210
545.563,57.258,6.702,-9.107,28.220
545.630,57.167,6.654,-9.050,28.230
545.697,57.077,6.607,-8.993,28.240
545.762,56.988,6.559,-8.935,28.250
545.828,56.898,6.511,-8.878,28.260
545.893,56.810,6.463,-8.820,28.270
545.957,56.722,6.415,-8.763,28.280
546.021,56.635,6.367,-8.704,28.290
546.084,56.548,6.319,-8.646,28.300
546.147,56.462,6.271,-8.588,28.310
546.210,56.376,6.223,-8.529,28.320
546.272,56.291,6.174,-8.470,28.330
546.333,56.207,6.126,-8.411,28.340
546.394,56.123,6.077,-8.352,28.350
546.455,56.040,6.029,-8.292,28.360
546.515,55.957,5.980,-8.233,28.370
546.574,55.875,5.932,-8.173,28.380
546.633,55.794,5.883,-8.112,28.390
546.692,55.713,5.834,-8.052,28.400
546.750,55.633,5.785,-7.992,28.410
546.808,55.553,5.736,-7.931,28.420
546.865,55.474,5.687,-7.870,28.430
546.921,55.396,5.638,-7.809,28.440
546.978,55.318,5.589,-7.747,28.450
547.033,55.241,5.540,-7.685,28.460
547.088,55.164,5.491,-7.624,28.470
547.143,55.088,5.441,-7.562,28.480
547.197,55.013,5.392,-7.499,28.490
547.251,54.938,5.342,-7.437,28.500
547.304,54.864,5.293,-7.374,28.510
547.357,54.791,5.243,-7.311,28.520
547.409,54.718,5.193,-7.248,28.530
547.461,54.646,5.144,-7.185,28.540
547.512,54.574,5.094,-7.121,28.550
547.562,54.503,5.044,-7.057,28.560
547.613,54.433,4.994,-6.993,28.570
547.662,54.364,4.944,-6.929,28.580
547.712,54.295,4.894,-6.865,28.590
547.760,54.226,4.843,-6.800,28.600
547.808,54.159,4.793,-6.735,28.610
547.856,54.092,4.743,-6.670,28.620
547.903,54.025,4.692,-6.605,28.630
547.950,53.959,4.642,-6.539,28.640
547.996,53.894,4.591,-6.474,28.650
548.042,53.830,4.541,-6.408,28.660
548.087,53.766,4.490,-6.341,28.670
548.132,53.703,4.439,-6.275,28.680
548.176,53.641,4.388,-6.208,28.690
548.219,53.579,4.338,-6.142,28.700
548.262,53.518,4.287,-6.074,28.710
548.305,53.458,4.236,-6.007,28.720
548.347,53.398,4.184,-5.940,28.730
548.389,53.339,4.133,-5.872,28.740
548.430,53.280,4.082,-5.804,28.750
548.470,53.223,4.031,-5.736,28.760
548.510,53.166,3.979,-5.668,28.770
548.550,53.109,3.928,-5.599,28.780
548.589,53.054,3.876,-5.530,28.790
548.628,52.999,3.825,-5.461,28.800
548.665,52.944,3.773,-5.392,28.810
548.703,52.891,3.721,-5.322,28.820
548.740,52.838,3.670,-5.253,28.830
548.776,52.786,3.618,-5.183,28.840
548.812,52.734,3.566,-5.113,28.850
548.848,52.684,3.514,-5.042,28.860
548.883,52.633,3.462,-4.972,28.870
548.917,52.584,3.409,-4.901,28.880
548.951,52.535,3.357,-4.830,28.890
548.984,52.488,3.305,-4.758,28.900
549.017,52.440,3.253,-4.687,28.910
549.049,52.394,3.200,-4.615,28.920
549.081,52.348,3.148,-4.543,28.930
549.112,52.303,3.095,-4.471,28.940
549.143,52.259,3.042,-4.399,28.950
549.173,52.215,2.990,-4.326,28.960
549.203,52.172,2.937,-4.253,28.970
549.232,52.130,2.884,-4.180,28.980
549.260,52.088,2.831,-4.107,28.990
549.288,52.048,2.778,-4.033,29.000
549.316,52.008,2.725,-3.959,29.010
549.343,51.969,2.672,-3.885,29.020
549.369,51.930,2.619,-3.811,29.030
549.395,51.892,2.565,-3.737,29.040
549.421,51.855,2.512,-3.662,29.050
549.445,51.819,2.459,-3.587,29.060
549.470,51.784,2.405,-3.512,29.070
549.493,51.749,2.352,-3.437,29.080
549.517,51.715,2.298,-3.361,29.090
549.539,51.682,2.244,-3.285,29.100
549.562,51.649,2.191,-3.209,29.110
549.583,51.617,2.137,-3.133,29.120
549.604,51.587,2.083,-3.056,29.130
549.625,51.556,2.029,-2.979,29.140
549.645,51.527,1.975,-2.902,29.150
549.664,51.498,1.921,-2.825,29.160
549.683,51.470,1.866,-2.748,29.170
549.702,51.443,1.812,-2.670,29.180
549.720,51.417,1.758,-2.592,29.190
549.737,51.392,1.704,-2.514,29.200
549.754,51.367,1.649,-2.436,29.210
549.770,51.343,1.595,-2.357,29.220
549.786,51.320,1.540,-2.278,29.230
549.801,51.297,1.485,-2.199,29.240
549.815,51.276,1.431,-2.120,29.250
549.829,51.255,1.376,-2.040,29.260
549.843,51.235,1.321,-1.960,29.270
549.856,51.216,1.266,-1.880,29.280
549.868,51.197,1.211,-1.800,29.290
549.880,51.180,1.156,-1.719,29.300
549.891,51.163,1.101,-1.639,29.310
549.902,51.147,1.045,-1.558,29.320
549.912,51.132,0.990,-1.476,29.330
549.922,51.117,0.935,-1.395,29.340
549.931,51.104,0.879,-1.313,29.350
549.939,51.091,0.824,-1.231,29.360
549.947,51.079,0.768,-1.149,29.370
549.955,51.068,0.712,-1.067,29.380
549.962,51.058,0.657,-0.984,29.390
549.968,51.048,0.601,-0.901,29.400
549.974,51.040,0.545,-0.818,29.410
549.979,51.032,0.489,-0.735,29.420
549.983,51.025,0.433,-0.651,29.430
549.987,51.019,0.377,-0.567,29.440
549.991,51.014,0.321,-0.483,29.450
549.994,51.009,0.265,-0.399,29.460
549.996,51.006,0.208,-0.314,29.470
549.998,51.003,0.152,-0.230,29.480
549.999,51.001,0.096,-0.145,29.490
550.000,51.000,0.039,-0.059,29.500
